#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  39.00000000       1.0000       786.95       0.0000      4.18700E-11   0.0000       0.0000       890.83       0.0000    
  40.00000000       1.0000       907.37       0.0000      4.18700E-11   0.0000       0.0000       1513.2       0.0000    
  41.00000000       1.0000       972.45       0.0000      4.18700E-11   0.0000       0.0000       1649.2       0.0000    
  42.00000000       1.0000       1045.0       0.0000      4.18700E-11   0.0000       0.0000       1741.0       0.0000    
  43.00000000       1.0000       1181.7       0.0000      4.18700E-11   0.0000       0.0000       1927.3       0.0000    
  44.00000000       1.0000       1089.4       0.0000      4.18700E-11   0.0000       0.0000       1137.8       0.0000    
  45.00000000       1.0000       964.20       0.0000      4.18700E-11   0.0000       0.0000       240.93       0.0000    
  46.00000000       1.0000       940.59       0.0000      4.18700E-11   0.0000       0.0000       216.38       0.0000    
  47.00000000       1.0000       868.36       0.0000      4.18700E-11   0.0000       0.0000       174.13       0.0000    
  48.00000000       1.0000       837.66       0.0000      4.18700E-11   0.0000       0.0000       184.70       0.0000    
  49.00000000       1.0000       828.66       0.0000      4.18700E-11   0.0000       0.0000       189.87       0.0000    
  50.00000000       1.0000       735.20       0.0000      4.18700E-11   0.0000       0.0000       120.38       0.0000    
  51.00000000       1.0000       603.96       0.0000      4.18700E-11   0.0000       0.0000       37.363       0.0000    
  52.00000000       1.0000       593.20       0.0000      4.18700E-11   0.0000       0.0000       36.719       0.0000    
  53.00000000       1.0000       571.87       0.0000      4.18700E-11   0.0000       0.0000       31.067       0.0000    
  54.00000000       1.0000       572.37       0.0000      4.18700E-11   0.0000       0.0000       21.281       0.0000    
  55.00000000       1.0000       540.84       0.0000      4.18700E-11   0.0000       0.0000       20.139       0.0000    
  56.00000000       1.0000       587.76       0.0000      4.18700E-11   0.0000       0.0000       740.14       0.0000    
  57.00000000       1.0000       714.63       0.0000      4.18700E-11   0.0000       0.0000       1604.4       0.0000    
  58.00000000       1.0000       747.70       0.0000      4.18700E-11   0.0000       0.0000       1549.2       0.0000    
  59.00000000       1.0000       672.17       0.0000      4.18700E-11   0.0000       0.0000       1373.5       0.0000    
  60.00000000       1.0000       652.58       0.0000      4.18700E-11   0.0000       0.0000       1025.1       0.0000    
  61.00000000       1.0000       923.75       0.0000      4.18700E-11   0.0000       0.0000       1040.2       0.0000    
  62.00000000       1.0000       815.84       0.0000      4.18700E-11   0.0000       0.0000       1221.7       0.0000    
  63.00000000       1.0000       818.63       0.0000      4.18700E-11   0.0000       0.0000       1392.6       0.0000    
  64.00000000       1.0000       907.60       0.0000      4.18700E-11   0.0000       0.0000       1700.6       0.0000    
  65.00000000       1.0000       1023.8       0.0000      4.18700E-11   0.0000       0.0000       1898.1       0.0000    
  66.00000000       1.0000       1106.8       0.0000      4.18700E-11   0.0000       0.0000       2011.1       0.0000    
  67.00000000       1.0000       1248.8       0.0000      4.18700E-11   0.0000       0.0000       2130.6       0.0000    
  68.00000000       1.0000       1236.9       0.0000      4.18700E-11   0.0000       0.0000       1445.3       0.0000    
  69.00000000       1.0000       1152.4       0.0000      4.18700E-11   0.0000       0.0000       605.25       0.0000    
  70.00000000       1.0000       1117.9       0.0000      4.18700E-11   0.0000       0.0000       560.42       0.0000    
  71.00000000       1.0000       1108.3       0.0000      4.18700E-11   0.0000       0.0000       573.04       0.0000    
  72.00000000       1.0000       1086.3       0.0000      4.18700E-11   0.0000       0.0000       528.26       0.0000    
  73.00000000       1.0000       1051.7       0.0000      4.18700E-11   0.0000       0.0000       464.21       0.0000    
  74.00000000       1.0000       1056.2       0.0000      4.18700E-11   0.0000       0.0000       473.07       0.0000    
  75.00000000       1.0000       1067.3       0.0000      4.18700E-11   0.0000       0.0000       545.42       0.0000    
  76.00000000       1.0000       1146.9       0.0000      4.18700E-11   0.0000       0.0000       659.67       0.0000    
  77.00000000       1.0000       1191.8       0.0000      4.18700E-11   0.0000       0.0000       718.37       0.0000    
  78.00000000       1.0000       1197.4       0.0000      4.18700E-11   0.0000       0.0000       722.62       0.0000    
  79.00000000       1.0000       1193.9       0.0000      4.18700E-11   0.0000       0.0000       740.43       0.0000    
  80.00000000       1.0000       1239.7       0.0000      4.18700E-11   0.0000       0.0000       1471.0       0.0000    
  81.00000000       1.0000       1406.7       0.0000      4.18700E-11   0.0000       0.0000       2290.3       0.0000    
  82.00000000       1.0000       1453.7       0.0000      4.18700E-11   0.0000       0.0000       2248.4       0.0000    
  83.00000000       1.0000       1365.6       0.0000      4.18700E-11   0.0000       0.0000       1951.5       0.0000    
  84.00000000       1.0000       1338.1       0.0000      4.18700E-11   0.0000       0.0000       1699.7       0.0000    
  85.00000000       1.0000       1262.8       0.0000      4.18700E-11   0.0000       0.0000       1621.7       0.0000    
  86.00000000       1.0000       1143.5       0.0000      4.18700E-11   0.0000       0.0000       1639.2       0.0000    
  87.00000000       1.0000       1088.8       0.0000      4.18700E-11   0.0000       0.0000       1780.6       0.0000    
  88.00000000       1.0000       1141.3       0.0000      4.18700E-11   0.0000       0.0000       1987.6       0.0000    
  89.00000000       1.0000       1217.6       0.0000      4.18700E-11   0.0000       0.0000       2188.0       0.0000    
  90.00000000       1.0000       1276.7       0.0000      4.18700E-11   0.0000       0.0000       2264.1       0.0000    
  91.00000000       1.0000       1309.5       0.0000      4.18700E-11   0.0000       0.0000       2330.7       0.0000    
  92.00000000       1.0000       1271.9       0.0000      4.18700E-11   0.0000       0.0000       1526.0       0.0000    
  93.00000000       1.0000       1197.9       0.0000      4.18700E-11   0.0000       0.0000       684.25       0.0000    
  94.00000000       1.0000       1175.9       0.0000      4.18700E-11   0.0000       0.0000       656.28       0.0000    
  95.00000000       1.0000       1239.3       0.0000      4.18700E-11   0.0000       0.0000       705.32       0.0000    
  96.00000000       1.0000       1253.4       0.0000      4.18700E-11   0.0000       0.0000       708.64       0.0000    
  97.00000000       1.0000       1211.3       0.0000      4.18700E-11   0.0000       0.0000       687.28       0.0000    
  98.00000000       1.0000       1203.0       0.0000      4.18700E-11   0.0000       0.0000       686.89       0.0000    
  99.00000000       1.0000       1256.9       0.0000      4.18700E-11   0.0000       0.0000       778.01       0.0000    
  100.0000000       1.0000       1336.2       0.0000      4.18700E-11   0.0000       0.0000       880.43       0.0000    
  101.0000000       1.0000       1403.3       0.0000      4.18700E-11   0.0000       0.0000       948.30       0.0000    
  102.0000000       1.0000       1421.6       0.0000      4.18700E-11   0.0000       0.0000       958.96       0.0000    
  103.0000000       1.0000       1382.0       0.0000      4.18700E-11   0.0000       0.0000       940.60       0.0000    
  104.0000000       1.0000       1485.0       0.0000      4.18700E-11   0.0000       0.0000       1730.2       0.0000    
  105.0000000       1.0000       1557.3       0.0000      4.18700E-11   0.0000       0.0000       2140.2       0.0000    
  106.0000000       1.0000       1590.6       0.0000      4.18700E-11   0.0000       0.0000       1917.4       0.0000    
  107.0000000       1.0000       1571.0       0.0000      4.18700E-11   0.0000       0.0000       1961.4       0.0000    
  108.0000000       1.0000       1539.2       0.0000      4.18700E-11   0.0000       0.0000       1823.8       0.0000    
  109.0000000       1.0000       1511.8       0.0000      4.18700E-11   0.0000       0.0000       1825.4       0.0000    
  110.0000000       1.0000       1511.9       0.0000      4.18700E-11   0.0000       0.0000       1977.8       0.0000    
  111.0000000       1.0000       1453.5       0.0000      4.18700E-11   0.0000       0.0000       2132.0       0.0000    
  112.0000000       1.0000       1454.2       0.0000      4.18700E-11   0.0000       0.0000       2426.2       0.0000    
  113.0000000       1.0000       1532.2       0.0000      4.18700E-11   0.0000       0.0000       2834.2       0.0000    
  114.0000000       1.0000       1608.7       0.0000      4.18700E-11   0.0000       0.0000       3084.6       0.0000    
  115.0000000       1.0000       1645.7       0.0000      4.18700E-11   0.0000       0.0000       3186.5       0.0000    
  116.0000000       1.0000       1650.3       0.0000      4.18700E-11   0.0000       0.0000       1874.3       0.0000    
  117.0000000       1.0000       1566.6       0.0000      4.18700E-11   0.0000       0.0000       1013.3       0.0000    
  118.0000000       1.0000       1586.7       0.0000      4.18700E-11   0.0000       0.0000       999.06       0.0000    
  119.0000000       1.0000       1539.7       0.0000      4.18700E-11   0.0000       0.0000       973.59       0.0000    
  120.0000000       1.0000       1494.0       0.0000      4.18700E-11   0.0000       0.0000       946.72       0.0000    
  121.0000000       1.0000       1440.1       0.0000      4.18700E-11   0.0000       0.0000       906.45       0.0000    
  122.0000000       1.0000       1456.3       0.0000      4.18700E-11   0.0000       0.0000       905.52       0.0000    
  123.0000000       1.0000       1522.2       0.0000      4.18700E-11   0.0000       0.0000       959.60       0.0000    
  124.0000000       1.0000       1551.3       0.0000      4.18700E-11   0.0000       0.0000       994.87       0.0000    
  125.0000000       1.0000       1508.9       0.0000      4.18700E-11   0.0000       0.0000       964.91       0.0000    
  126.0000000       1.0000       1478.1       0.0000      4.18700E-11   0.0000       0.0000       941.80       0.0000    
  127.0000000       1.0000       1425.4       0.0000      4.18700E-11   0.0000       0.0000       917.30       0.0000    
  128.0000000       1.0000       1467.4       0.0000      4.18700E-11   0.0000       0.0000       1662.6       0.0000    
  129.0000000       1.0000       1522.2       0.0000      4.18700E-11   0.0000       0.0000       2415.0       0.0000    
  130.0000000       1.0000       1508.5       0.0000      4.18700E-11   0.0000       0.0000       2351.4       0.0000    
  131.0000000       1.0000       1441.0       0.0000      4.18700E-11   0.0000       0.0000       1857.1       0.0000    
  132.0000000       1.0000       1346.6       0.0000      4.18700E-11   0.0000       0.0000       1488.1       0.0000    
  133.0000000       1.0000       1302.0       0.0000      4.18700E-11   0.0000       0.0000       1652.2       0.0000    
  134.0000000       1.0000       1240.5       0.0000      4.18700E-11   0.0000       0.0000       1785.8       0.0000    
  135.0000000       1.0000       1249.8       0.0000      4.18700E-11   0.0000       0.0000       2191.8       0.0000    
  136.0000000       1.0000       1244.0       0.0000      4.18700E-11   0.0000       0.0000       2488.1       0.0000    
  137.0000000       1.0000       1248.7       0.0000      4.18700E-11   0.0000       0.0000       2652.2       0.0000    
  138.0000000       1.0000       1265.3       0.0000      4.18700E-11   0.0000       0.0000       2756.1       0.0000    
  139.0000000       1.0000       1279.2       0.0000      4.18700E-11   0.0000       0.0000       2795.3       0.0000    
  140.0000000       1.0000       1255.5       0.0000      4.18700E-11   0.0000       0.0000       1423.3       0.0000    
  141.0000000       1.0000       1180.7       0.0000      4.18700E-11   0.0000       0.0000       580.21       0.0000    
  142.0000000       1.0000       1216.3       0.0000      4.18700E-11   0.0000       0.0000       614.25       0.0000    
  143.0000000       1.0000       1228.0       0.0000      4.18700E-11   0.0000       0.0000       637.16       0.0000    
  144.0000000       1.0000       1173.8       0.0000      4.18700E-11   0.0000       0.0000       583.14       0.0000    
  145.0000000       1.0000       1184.5       0.0000      4.18700E-11   0.0000       0.0000       614.23       0.0000    
  146.0000000       1.0000       1211.2       0.0000      4.18700E-11   0.0000       0.0000       627.68       0.0000    
  147.0000000       1.0000       1239.2       0.0000      4.18700E-11   0.0000       0.0000       661.69       0.0000    
  148.0000000       1.0000       1220.7       0.0000      4.18700E-11   0.0000       0.0000       672.98       0.0000    
  149.0000000       1.0000       1200.5       0.0000      4.18700E-11   0.0000       0.0000       642.67       0.0000    
  150.0000000       1.0000       1193.5       0.0000      4.18700E-11   0.0000       0.0000       661.35       0.0000    
  151.0000000       1.0000       1176.1       0.0000      4.18700E-11   0.0000       0.0000       673.68       0.0000    
  152.0000000       1.0000       1263.6       0.0000      4.18700E-11   0.0000       0.0000       1432.8       0.0000    
  153.0000000       1.0000       1393.2       0.0000      4.18700E-11   0.0000       0.0000       2256.5       0.0000    
  154.0000000       1.0000       1390.9       0.0000      4.18700E-11   0.0000       0.0000       2179.7       0.0000    
  155.0000000       1.0000       1362.5       0.0000      4.18700E-11   0.0000       0.0000       2046.4       0.0000    
  156.0000000       1.0000       1315.7       0.0000      4.18700E-11   0.0000       0.0000       1813.1       0.0000    
  157.0000000       1.0000       1260.6       0.0000      4.18700E-11   0.0000       0.0000       1737.5       0.0000    
  158.0000000       1.0000       1466.8       0.0000      4.18700E-11   0.0000       0.0000       2383.7       0.0000    
  159.0000000       1.0000       1648.9       0.0000      4.18700E-11   0.0000       0.0000       2889.1       0.0000    
  160.0000000       1.0000       1703.5       0.0000      4.18700E-11   0.0000       0.0000       3192.1       0.0000    
  161.0000000       1.0000       1732.3       0.0000      4.18700E-11   0.0000       0.0000       3360.5       0.0000    
  162.0000000       1.0000       1724.4       0.0000      4.18700E-11   0.0000       0.0000       3445.5       0.0000    
  163.0000000       1.0000       1679.7       0.0000      4.18700E-11   0.0000       0.0000       3421.2       0.0000    
  164.0000000       1.0000       1604.0       0.0000      4.18700E-11   0.0000       0.0000       1747.9       0.0000    
  165.0000000       1.0000       1384.1       0.0000      4.18700E-11   0.0000       0.0000       783.72       0.0000    
  166.0000000       1.0000       1322.5       0.0000      4.18700E-11   0.0000       0.0000       782.25       0.0000    
  167.0000000       1.0000       1309.3       0.0000      4.18700E-11   0.0000       0.0000       794.24       0.0000    
  168.0000000       1.0000       1327.1       0.0000      4.18700E-11   0.0000       0.0000       835.08       0.0000    
  169.0000000       1.0000       1400.8       0.0000      4.18700E-11   0.0000       0.0000       912.77       0.0000    
  170.0000000       1.0000       1430.6       0.0000      4.18700E-11   0.0000       0.0000       952.10       0.0000    
  171.0000000       1.0000       1435.8       0.0000      4.18700E-11   0.0000       0.0000       947.58       0.0000    
  172.0000000       1.0000       1392.3       0.0000      4.18700E-11   0.0000       0.0000       888.74       0.0000    
  173.0000000       1.0000       1408.8       0.0000      4.18700E-11   0.0000       0.0000       878.28       0.0000    
  174.0000000       1.0000       1354.3       0.0000      4.18700E-11   0.0000       0.0000       855.96       0.0000    
  175.0000000       1.0000       1336.8       0.0000      4.18700E-11   0.0000       0.0000       870.53       0.0000    
  176.0000000       1.0000       1425.5       0.0000      4.18700E-11   0.0000       0.0000       1611.2       0.0000    
  177.0000000       1.0000       1486.4       0.0000      4.18700E-11   0.0000       0.0000       1518.9       0.0000    
  178.0000000       1.0000       1479.0       0.0000      4.18700E-11   0.0000       0.0000       1068.5       0.0000    
  179.0000000       1.0000       1422.9       0.0000      4.18700E-11   0.0000       0.0000       1387.3       0.0000    
  180.0000000       1.0000       1379.1       0.0000      4.18700E-11   0.0000       0.0000       1613.3       0.0000    
  181.0000000       1.0000       1280.1       0.0000      4.18700E-11   0.0000       0.0000       1568.3       0.0000    
  182.0000000       1.0000       1288.0       0.0000      4.18700E-11   0.0000       0.0000       1883.0       0.0000    
  183.0000000       1.0000       1447.0       0.0000      4.18700E-11   0.0000       0.0000       2494.5       0.0000    
  184.0000000       1.0000       1431.8       0.0000      4.18700E-11   0.0000       0.0000       2719.7       0.0000    
  185.0000000       1.0000       1494.0       0.0000      4.18700E-11   0.0000       0.0000       2937.2       0.0000    
  186.0000000       1.0000       1512.6       0.0000      4.18700E-11   0.0000       0.0000       3060.6       0.0000    
  187.0000000       1.0000       1642.4       0.0000      4.18700E-11   0.0000       0.0000       3277.7       0.0000    
  188.0000000       1.0000       1615.5       0.0000      4.18700E-11   0.0000       0.0000       1689.7       0.0000    
  189.0000000       1.0000       1565.1       0.0000      4.18700E-11   0.0000       0.0000       885.52       0.0000    
  190.0000000       1.0000       1598.7       0.0000      4.18700E-11   0.0000       0.0000       910.05       0.0000    
  191.0000000       1.0000       1575.8       0.0000      4.18700E-11   0.0000       0.0000       905.04       0.0000    
  192.0000000       1.0000       1564.6       0.0000      4.18700E-11   0.0000       0.0000       907.62       0.0000    
  193.0000000       1.0000       1499.3       0.0000      4.18700E-11   0.0000       0.0000       864.79       0.0000    
  194.0000000       1.0000       1491.0       0.0000      4.18700E-11   0.0000       0.0000       866.32       0.0000    
  195.0000000       1.0000       1483.8       0.0000      4.18700E-11   0.0000       0.0000       869.58       0.0000    
  196.0000000       1.0000       1488.7       0.0000      4.18700E-11   0.0000       0.0000       883.92       0.0000    
  197.0000000       1.0000       1505.9       0.0000      4.18700E-11   0.0000       0.0000       909.69       0.0000    
  198.0000000       1.0000       1511.7       0.0000      4.18700E-11   0.0000       0.0000       924.33       0.0000    
  199.0000000       1.0000       1519.4       0.0000      4.18700E-11   0.0000       0.0000       954.81       0.0000    
  200.0000000       1.0000       1622.4       0.0000      4.18700E-11   0.0000       0.0000       1748.7       0.0000    
  201.0000000       1.0000       1761.5       0.0000      4.18700E-11   0.0000       0.0000       2644.9       0.0000    
  202.0000000       1.0000       1788.2       0.0000      4.18700E-11   0.0000       0.0000       2867.0       0.0000    
  203.0000000       1.0000       1760.3       0.0000      4.18700E-11   0.0000       0.0000       2759.1       0.0000    
  204.0000000       1.0000       1714.6       0.0000      4.18700E-11   0.0000       0.0000       2689.4       0.0000    
  205.0000000       1.0000       1706.0       0.0000      4.18700E-11   0.0000       0.0000       2753.1       0.0000    
  206.0000000       1.0000       1650.3       0.0000      4.18700E-11   0.0000       0.0000       2781.6       0.0000    
  207.0000000       1.0000       1644.3       0.0000      4.18700E-11   0.0000       0.0000       3004.6       0.0000    
  208.0000000       1.0000       1636.6       0.0000      4.18700E-11   0.0000       0.0000       3301.4       0.0000    
  209.0000000       1.0000       1641.2       0.0000      4.18700E-11   0.0000       0.0000       3441.2       0.0000    
  210.0000000       1.0000       1690.4       0.0000      4.18700E-11   0.0000       0.0000       3601.2       0.0000    
  211.0000000       1.0000       1706.1       0.0000      4.18700E-11   0.0000       0.0000       3656.2       0.0000    
  212.0000000       1.0000       1731.4       0.0000      4.18700E-11   0.0000       0.0000       1923.2       0.0000    
  213.0000000       1.0000       1601.0       0.0000      4.18700E-11   0.0000       0.0000       1005.5       0.0000    
  214.0000000       1.0000       1586.7       0.0000      4.18700E-11   0.0000       0.0000       978.84       0.0000    
  215.0000000       1.0000       1575.4       0.0000      4.18700E-11   0.0000       0.0000       978.00       0.0000    
  216.0000000       1.0000       1611.9       0.0000      4.18700E-11   0.0000       0.0000       1018.4       0.0000    
  217.0000000       1.0000       1607.4       0.0000      4.18700E-11   0.0000       0.0000       1019.0       0.0000    
  218.0000000       1.0000       1612.0       0.0000      4.18700E-11   0.0000       0.0000       1033.9       0.0000    
  219.0000000       1.0000       1641.3       0.0000      4.18700E-11   0.0000       0.0000       1070.8       0.0000    
  220.0000000       1.0000       1647.6       0.0000      4.18700E-11   0.0000       0.0000       1083.3       0.0000    
  221.0000000       1.0000       1641.7       0.0000      4.18700E-11   0.0000       0.0000       1085.1       0.0000    
  222.0000000       1.0000       1648.1       0.0000      4.18700E-11   0.0000       0.0000       1094.3       0.0000    
  223.0000000       1.0000       1620.2       0.0000      4.18700E-11   0.0000       0.0000       1087.2       0.0000    
  224.0000000       1.0000       1698.7       0.0000      4.18700E-11   0.0000       0.0000       1849.5       0.0000    
  225.0000000       1.0000       1804.8       0.0000      4.18700E-11   0.0000       0.0000       2872.4       0.0000    
  226.0000000       1.0000       1817.6       0.0000      4.18700E-11   0.0000       0.0000       2628.4       0.0000    
  227.0000000       1.0000       1799.3       0.0000      4.18700E-11   0.0000       0.0000       1910.6       0.0000    
  228.0000000       1.0000       1715.7       0.0000      4.18700E-11   0.0000       0.0000       1698.9       0.0000    
  229.0000000       1.0000       1798.1       0.0000      4.18700E-11   0.0000       0.0000       2112.4       0.0000    
  230.0000000       1.0000       1789.3       0.0000      4.18700E-11   0.0000       0.0000       2623.5       0.0000    
  231.0000000       1.0000       1809.8       0.0000      4.18700E-11   0.0000       0.0000       3078.4       0.0000    
  232.0000000       1.0000       1862.4       0.0000      4.18700E-11   0.0000       0.0000       3524.7       0.0000    
  233.0000000       1.0000       1840.6       0.0000      4.18700E-11   0.0000       0.0000       3702.0       0.0000    
  234.0000000       1.0000       1903.4       0.0000      4.18700E-11   0.0000       0.0000       3942.1       0.0000    
  235.0000000       1.0000       1942.6       0.0000      4.18700E-11   0.0000       0.0000       4124.6       0.0000    
  236.0000000       1.0000       1984.3       0.0000      4.18700E-11   0.0000       0.0000       2414.0       0.0000    
  237.0000000       1.0000       1960.6       0.0000      4.18700E-11   0.0000       0.0000       1388.9       0.0000    
  238.0000000       1.0000       1928.5       0.0000      4.18700E-11   0.0000       0.0000       1372.7       0.0000    
  239.0000000       1.0000       1943.1       0.0000      4.18700E-11   0.0000       0.0000       1387.2       0.0000    
  240.0000000       1.0000       1992.7       0.0000      4.18700E-11   0.0000       0.0000       1432.3       0.0000    
  241.0000000       1.0000       1990.2       0.0000      4.18700E-11   0.0000       0.0000       1427.3       0.0000    
  242.0000000       1.0000       1972.6       0.0000      4.18700E-11   0.0000       0.0000       1415.1       0.0000    
  243.0000000       1.0000       1893.7       0.0000      4.18700E-11   0.0000       0.0000       1321.8       0.0000    
  244.0000000       1.0000       1838.9       0.0000      4.18700E-11   0.0000       0.0000       1280.4       0.0000    
  245.0000000       1.0000       1808.9       0.0000      4.18700E-11   0.0000       0.0000       1260.6       0.0000    
  246.0000000       1.0000       1743.0       0.0000      4.18700E-11   0.0000       0.0000       1209.0       0.0000    
  247.0000000       1.0000       1713.7       0.0000      4.18700E-11   0.0000       0.0000       1188.5       0.0000    
  248.0000000       1.0000       1720.5       0.0000      4.18700E-11   0.0000       0.0000       1879.8       0.0000    
  249.0000000       1.0000       1779.1       0.0000      4.18700E-11   0.0000       0.0000       3126.2       0.0000    
  250.0000000       1.0000       1765.4       0.0000      4.18700E-11   0.0000       0.0000       3207.3       0.0000    
  251.0000000       1.0000       1685.9       0.0000      4.18700E-11   0.0000       0.0000       2999.9       0.0000    
  252.0000000       1.0000       1605.7       0.0000      4.18700E-11   0.0000       0.0000       2856.3       0.0000    
  253.0000000       1.0000       1583.4       0.0000      4.18700E-11   0.0000       0.0000       2888.0       0.0000    
  254.0000000       1.0000       1527.5       0.0000      4.18700E-11   0.0000       0.0000       2975.8       0.0000    
  255.0000000       1.0000       1472.2       0.0000      4.18700E-11   0.0000       0.0000       3132.2       0.0000    
  256.0000000       1.0000       1439.4       0.0000      4.18700E-11   0.0000       0.0000       3307.2       0.0000    
  257.0000000       1.0000       1417.4       0.0000      4.18700E-11   0.0000       0.0000       3404.9       0.0000    
  258.0000000       1.0000       1477.0       0.0000      4.18700E-11   0.0000       0.0000       3579.1       0.0000    
  259.0000000       1.0000       1429.7       0.0000      4.18700E-11   0.0000       0.0000       3537.9       0.0000    
  260.0000000       1.0000       1399.4       0.0000      4.18700E-11   0.0000       0.0000       1587.6       0.0000    
  261.0000000       1.0000       1342.4       0.0000      4.18700E-11   0.0000       0.0000       762.38       0.0000    
  262.0000000       1.0000       1326.9       0.0000      4.18700E-11   0.0000       0.0000       736.31       0.0000    
  263.0000000       1.0000       1362.7       0.0000      4.18700E-11   0.0000       0.0000       774.14       0.0000    
  264.0000000       1.0000       1353.0       0.0000      4.18700E-11   0.0000       0.0000       772.51       0.0000    
  265.0000000       1.0000       1332.2       0.0000      4.18700E-11   0.0000       0.0000       758.41       0.0000    
  266.0000000       1.0000       1335.9       0.0000      4.18700E-11   0.0000       0.0000       762.28       0.0000    
  267.0000000       1.0000       1315.5       0.0000      4.18700E-11   0.0000       0.0000       748.08       0.0000    
  268.0000000       1.0000       1331.3       0.0000      4.18700E-11   0.0000       0.0000       761.73       0.0000    
  269.0000000       1.0000       1311.2       0.0000      4.18700E-11   0.0000       0.0000       748.07       0.0000    
  270.0000000       1.0000       1327.2       0.0000      4.18700E-11   0.0000       0.0000       764.03       0.0000    
  271.0000000       1.0000       1321.5       0.0000      4.18700E-11   0.0000       0.0000       779.74       0.0000    
  272.0000000       1.0000       1435.1       0.0000      4.18700E-11   0.0000       0.0000       1580.5       0.0000    
  273.0000000       1.0000       1562.2       0.0000      4.18700E-11   0.0000       0.0000       2412.7       0.0000    
  274.0000000       1.0000       1570.2       0.0000      4.18700E-11   0.0000       0.0000       2592.3       0.0000    
  275.0000000       1.0000       1512.0       0.0000      4.18700E-11   0.0000       0.0000       2458.8       0.0000    
